cliid,gender,birth_date,marz_id,phone,mobile_operator,email
664234,Male,1999-09-29,0,37455354964,Ucom,kce806@gmail.com
664242,Female,1993-02-04,1,37477336546,VivacellMTS,imu884@bk.ru
664245,Male,1991-10-02,8,37477414388,VivacellMTS,djt297@mail.ru
664284,Male,1998-03-07,6,37477515842,VivacellMTS,ezs838@mail.ru
664330,Female,1988-06-09,0,37477336089,VivacellMTS,pkr873@mail.ru
664338,Male,1999-06-02,9,37477709099,VivacellMTS,yxs673@mail.r
664342,Male,1996-05-31,0,37477903276,VivacellMTS,woi905@gmail.com
664344,Male,2000-09-25,1,37455111471,Ucom,lsc688@mail.ru
664359,Male,1999-02-21,1,37477257828,VivacellMTS,gpp256@gmail.com
664373,Male,1991-06-06,4,37477658625,VivacellMTS,wcv330@gmail.com
664377,Female,1998-06-22,9,37477966400,VivacellMTS,jpr598@mail.ru
664404,Female,1999-12-03,7,37477832252,VivacellMTS,fwm413@mail.ru
664413,Female,1984-07-22,1,37477291861,VivacellMTS,haj831@inbox.ru
664437,Male,1959-09-05,0,37455133180,Ucom,zno600@bk.ru
664474,Male,1993-11-10,6,37455828416,Ucom,qui867@gmail.com
664478,Male,1996-09-04,1,37477733597,VivacellMTS,bza804@gmail.com
664540,Male,1985-07-22,10,37477411693,VivacellMTS,etu738@mail.ru
664548,Male,1991-07-19,1,37477846546,VivacellMTS,evo260@gmail.com
664561,Female,1990-04-19,11,37455237189,Ucom,zsy215@mail.ru
664568,Male,1994-05-16,1,37499326998,Beeline,pch869@gmail.com
664640,Female,1994-01-23,6,37477028972,VivacellMTS,znz405@mail.ru
664739,Male,2000-11-04,1,37455885608,Ucom,fzu844@mail.ru
664747,Female,1995-09-02,10,37477824343,VivacellMTS,krb439@gmail.com
664754,Female,1994-04-05,0,37499711192,Beeline,xat529@gmail.com
664761,Male,1981-12-13,1,37477231834,VivacellMTS,suw938@gmail.com
664780,Male,1997-07-09,1,37499337423,Beeline,lvk652@gmail.com
664788,Female,1974-08-13,1,37499111717,Beeline,itm926@mail.ru
664802,Male,1971-07-28,1,37499205383,Beeline,qbo206@gmail.com
664812,Female,1979-01-10,1,37477016727,VivacellMTS,ujz457@gmail.com
664857,Female,1994-02-25,1,37477174311,VivacellMTS,vit399@mail.ru
664877,Female,1973-12-08,1,37499781964,Beeline,mcl502@gmail.com
664959,Male,1998-11-25,3,37477744086,VivacellMTS,ecu965@mail.ru
664975,Female,1997-02-14,6,37477129624,VivacellMTS,fua769@gmail.com
665001,Female,1978-02-09,1,37477586843,VivacellMTS,gnl238@mail.ru
665005,Male,1997-08-15,1,37499166594,Beeline,fvl641@gmail.com
665006,Female,1988-09-21,1,37477802868,VivacellMTS,fgv352@inbox.ru
665197,Female,1997-04-18,1,37477570063,VivacellMTS,aei496@gmail.com
665225,Female,1985-02-21,11,37477502097,VivacellMTS,hay485@mail.ru
665257,Male,1998-07-09,0,37477528165,VivacellMTS,tyx753@mail.ru
665287,Male,1974-11-23,1,37477191146,VivacellMTS,xpv256@mail.ru
665300,Female,1979-07-11,3,37477043214,VivacellMTS,wea573@mail.ru
665325,Male,1980-06-26,1,37499271558,Beeline,nig942@gmail.com
665339,Female,2000-07-05,6,37477474988,VivacellMTS,tnx183@gmail.com
665387,Female,1992-01-17,1,37477398443,VivacellMTS,fjt646@mail.ru
665435,Female,1977-12-25,1,37477763012,VivacellMTS,xfh731@gmail.com
665463,Male,1987-03-31,0,37477796922,VivacellMTS,bhd212@gmail.com
665490,Female,1999-09-09,11,37477836195,VivacellMTS,dgy752@mail.ru
665559,Female,1985-12-30,1,37477474600,VivacellMTS,mfv818@gmail.com
665615,Male,1994-02-03,11,37455380501,Ucom,gbo250@gmail.com
665652,Female,1988-04-08,0,37499380076,Beeline,ayx743@mail.ru
665660,Female,1991-01-12,0,37477392442,VivacellMTS,vlv448@mail.ry
665681,Male,1991-05-25,11,37477533183,VivacellMTS,urj157@gmail.com
665687,Male,1974-11-29,5,37477846762,VivacellMTS,ive562@gmail.com
665699,Male,1995-09-21,1,37477748265,VivacellMTS,pxo166@mail.ru
665705,Female,1960-02-26,6,37455914539,Ucom,tox425@mail.ru
665785,Male,1989-05-16,11,37477350193,VivacellMTS,sxj186@gmail.com
665792,Female,1998-09-25,7,37477928181,VivacellMTS,gzy521@mail.ru
665796,Male,1985-11-23,10,37455959855,Ucom,wcg826@gmail.com
665863,Female,1989-03-06,1,37455558193,Ucom,iqr637@mail.ru
665874,Male,1985-08-21,10,37499952698,Beeline,qrw727@gmail.com
665895,Male,1983-01-05,0,37477698298,VivacellMTS,kai571@yandex.ru
665915,Male,1989-12-29,1,37477437534,VivacellMTS,dxg700@gmail.com
665930,Male,1980-06-02,1,37477456662,VivacellMTS,hid415@gmail.com
665935,Female,1989-09-19,1,37499540445,Beeline,hbd800@inbox.ru
665945,Male,2000-09-06,3,37477455992,VivacellMTS,jwu799@icloud.com
665970,Male,1981-08-12,1,37477996280,VivacellMTS,ltj680@gmail.com
666041,Male,1983-07-30,1,37455099295,Ucom,gre104@gmail.com
666047,Male,1990-12-14,4,37477489885,VivacellMTS,uab338@mail.ru
666094,Male,2000-08-13,0,37477006999,VivacellMTS,ytm736@gmail.com
666109,Female,1964-03-15,0,37477550001,VivacellMTS,hvg804@gmail.com
666114,Male,1992-08-30,2,37477461828,VivacellMTS,fux102@gmail.com
666185,Male,2000-06-04,1,37455173068,Ucom,yvf519@mail.ru
666206,Female,1999-06-06,1,37477222458,VivacellMTS,vgi736@gnail.com
666256,Male,1992-08-04,1,37477371109,VivacellMTS,xmj461@gmail.com
666258,Male,1991-08-13,0,37455654443,Ucom,rpp321@gmail.com
666369,Female,2000-05-30,7,37477800463,VivacellMTS,kza803@gamail.com
666378,Male,1961-04-01,0,37477330882,VivacellMTS,cdk932@gmail.com
666399,Female,1996-10-18,1,37477488518,VivacellMTS,otp114@list.ru
666421,Male,1977-04-08,1,37499774825,Beeline,fbh322@gmail.com
666468,Male,1996-04-10,1,37477572161,VivacellMTS,gbo591@mail.ru
666514,Female,1974-08-11,10,37477319046,VivacellMTS,zbb738@mail.ru
666544,Male,1992-11-23,3,37455506531,Ucom,fio919@bk.ru
666548,Male,1980-06-06,0,37499603945,Beeline,hij208@mail.ru
666564,Female,1989-07-04,1,37499856086,Beeline,yps574@mail.ru
666598,Female,1994-07-17,8,37477214649,VivacellMTS,gkx569@gmail.com
666621,Male,1994-04-13,3,37477282639,VivacellMTS,lbr270@mail.ru
666631,Female,1994-04-30,1,37477612797,VivacellMTS,fyb790@mail.ru
666668,Male,1999-12-04,11,37477004127,VivacellMTS,qxv513@mail.ru
666672,Male,2000-05-02,4,37477353752,VivacellMTS,gib426@mail.ru
666689,Female,1996-11-19,10,37477468658,VivacellMTS,akw554@gmail.com
666691,Male,1992-07-26,1,37477788186,VivacellMTS,kch591@mail.ru
666693,Male,1978-10-15,1,37499731982,Beeline,eje471@gmail.com
666703,Female,1986-11-26,1,37499774135,Beeline,oxj350@mail.ru
666716,Male,1999-12-14,11,37477116647,VivacellMTS,gqh231@gmail.com
666732,Male,1999-07-01,1,37477568631,VivacellMTS,jea886@gmail.com
666743,Male,1980-11-21,1,37477084759,VivacellMTS,wek992@rambler.ru
666759,Male,1987-09-11,1,37455887263,Ucom,mgg754@list.ru
666766,Male,1980-10-05,1,37477982458,VivacellMTS,wse437@bk.ru
666790,Female,1985-11-03,0,37477247067,VivacellMTS,itq592@mail.ru
666836,Female,1997-09-04,0,37477819519,VivacellMTS,rgm668@mail.ru
666851,Male,1989-03-23,1,37477878289,VivacellMTS,qqr491@gmail.com
666856,Male,1999-11-13,6,37477549306,VivacellMTS,xuq436@mail.ru
666864,Female,1976-05-01,1,37477163960,VivacellMTS,kkq639@gmail.com
666876,Male,1997-01-28,1,37477053003,VivacellMTS,bxg996@gmail.com
666885,Male,1988-01-13,1,37477959934,VivacellMTS,yhd232@mail.ru
666910,Female,1994-03-20,4,37477547509,VivacellMTS,rpe920@gmail.com
666914,Female,1974-06-06,3,37477965046,VivacellMTS,tfl240@gmail.com
666924,Female,1987-07-18,1,37499843503,Beeline,nbb545@gmail.com
666958,Male,2000-03-16,1,37477935983,VivacellMTS,tve522@gmail.com
666959,Male,2000-07-22,1,37499695665,Beeline,aie566@gmail.com
667022,Male,1981-03-04,7,37477413251,VivacellMTS,scz132@mail.ru
667077,Male,1975-06-14,4,37455250187,Ucom,azm790@gmail.com
667089,Male,1985-05-22,1,37477177839,VivacellMTS,xqw793@mail.ru
667149,Female,1982-03-20,11,37477779184,VivacellMTS,gwe196@gmail.com
667195,Male,1980-05-06,1,37499016175,Beeline,udy100@gmail.com
667196,Female,1995-06-18,1,37499950049,Beeline,qov373@icloud.com
667233,Female,1988-03-10,10,37477651792,VivacellMTS,qog569@gmail.com
667307,Male,1959-03-22,6,37455480508,Ucom,fho424@gmail.com
667319,Female,1991-09-19,7,37499060453,Beeline,ppj997@mail.ru
667332,Female,1993-05-19,11,37477829919,VivacellMTS,byg944@inbox.ru
667370,Male,1993-09-12,4,37455535730,Ucom,czh559@gmail.com
667388,Female,1964-12-03,7,37477791036,VivacellMTS,raw461@mail.ru
667436,Female,1978-06-07,1,37477247756,VivacellMTS,sng873@mail.ru
667449,Male,1995-11-14,11,37477022047,VivacellMTS,rur192@gmail.com
667488,Male,1987-10-17,0,37477642618,VivacellMTS,tyt717@gmail.com
667574,Female,1962-04-14,1,37477597703,VivacellMTS,kdk391@gmail.com
667576,Female,1991-08-15,6,37477803231,VivacellMTS,rvq262@gmail.com
667577,Male,1987-02-20,10,37477309682,VivacellMTS,lnr274@gmail.com
667595,Male,1989-04-15,1,37477710308,VivacellMTS,uku508@mail.ru
667601,Male,2000-11-10,0,37455008465,Ucom,zyy941@mail.ru
667634,Female,1990-02-27,0,37499226329,Beeline,xoe681@mail.ru
667643,Male,1983-04-20,2,37499765816,Beeline,jfp850@gmail.com
667655,Male,2000-10-10,11,37477587890,VivacellMTS,nnp996@gmail.com
667657,Female,1992-06-28,1,37477334022,VivacellMTS,zkx928@mail.ru
667678,Male,1990-04-19,1,37455146210,Ucom,isj802@gmail.com
667716,Male,1986-11-30,1,37499325586,Beeline,qwn968@gmail.com
667735,Male,1968-04-07,10,37477056632,VivacellMTS,kqd447@inbox.ru
667755,Female,1980-09-10,1,37477585387,VivacellMTS,zez704@gmail.com
667785,Male,1998-08-29,1,37477832759,VivacellMTS,nxz252@bk.ru
667798,Male,1998-12-23,1,37499960098,Beeline,pvh451@mail.ru
667799,Male,1966-06-02,1,37477523961,VivacellMTS,zti366@mail.ru
667820,Female,1964-06-07,1,37499013292,Beeline,nub597@bk.ru
667880,Male,1997-10-07,1,37477299614,VivacellMTS,mog380@bk.ru
667900,Female,1994-06-10,1,37477986602,VivacellMTS,qrm267@mail.ru
667923,Male,1992-04-07,10,37477396243,VivacellMTS,yyp210@gmail.ru
668032,Female,1991-06-09,6,37477178712,VivacellMTS,yal270@gmail.com
668046,Male,1995-06-21,4,37477075127,VivacellMTS,euy561@icloud.com
668056,Female,1999-06-03,4,37499751067,Beeline,sip972@mail.ru
668074,Female,1996-08-06,11,37477634381,VivacellMTS,hon957@mail.ru
668136,Female,1974-12-24,1,37477440576,VivacellMTS,ool713@mail.ru
668173,Male,1999-05-06,1,37477425646,VivacellMTS,qty606@mail.ru
668199,Male,1997-07-02,11,37477044241,VivacellMTS,sys859@gmail.com
668205,Male,1991-04-22,1,37477066661,VivacellMTS,ikr456@gmail.com
668235,Male,1995-04-18,11,37455342227,Ucom,kqj453@gmail.com
668239,Male,1997-05-07,1,37499895978,Beeline,pdz219@mail.ru
668244,Female,1978-03-12,11,37477254638,VivacellMTS,bzt655@mail.ru
668287,Male,1995-08-22,11,37455552264,Ucom,etu465@mail.ru
668294,Female,1965-01-31,3,37477087869,VivacellMTS,zty856@mail.ru
668299,Female,1971-06-14,10,37477818893,VivacellMTS,mmj555@mail.ru
668388,Male,1999-05-24,10,37477255021,VivacellMTS,crv839@mail.ru
668504,Male,1999-04-26,1,37455667483,Ucom,mhr386@gmail.com
668538,Female,1996-04-20,0,37477278343,VivacellMTS,kuv459@mail.ru
668607,Male,1990-05-19,1,37499018194,Beeline,bsx144@mail.ru
668696,Male,1989-01-02,6,37477223109,VivacellMTS,nwg153@gmail.com
668700,Male,1993-11-09,1,37499233800,Beeline,gie469@mail.ru
668764,Female,1974-02-02,1,37477853003,VivacellMTS,uuy623@mail.ru
668832,Male,1999-06-09,0,37477492110,VivacellMTS,gef473@gmail.com
668836,Female,1997-08-23,3,37477642540,VivacellMTS,ytl538@mail.ru
668847,Female,1994-06-05,10,37455075443,Ucom,irw951@gmail.com
668880,Male,1986-03-05,1,37455169170,Ucom,rkj805@gmail.com
668939,Male,2000-02-10,1,37477160191,VivacellMTS,fxh547@mail.ru
668988,Male,1992-06-01,0,37477889540,VivacellMTS,rfa344@mail.ru
668996,Male,1989-05-26,7,37477103314,VivacellMTS,biq249@mail.ru
669087,Female,1979-01-24,1,37477419889,VivacellMTS,ben627@yahoo.com
669119,Male,1974-12-10,1,37477423479,VivacellMTS,dqt722@mail.ru
669135,Male,1986-09-27,1,37477633986,VivacellMTS,zmy703@mail.ru
669178,Male,1994-01-14,1,37499680815,Beeline,tlb589@gmail.com
669191,Male,1956-07-28,1,37455201062,Ucom,itg901@gmail.com
669193,Male,1994-04-29,11,37477294559,VivacellMTS,dpb486@mail.ru
669199,Male,1996-02-06,1,37499829258,Beeline,lqs183@mail.ru
669217,Female,1988-08-30,6,37477461764,VivacellMTS,jrm993@mail.ru
669226,Male,1993-10-23,1,37477877191,VivacellMTS,owi391@gmail.com
669341,Male,1977-06-27,1,37477486923,VivacellMTS,cfk498@mail.ru
669343,Male,1998-03-01,1,37477308749,VivacellMTS,oel617@gmail.com
669349,Male,1990-09-28,1,37477577985,VivacellMTS,tby943@mail.ru
669362,Male,1995-10-27,7,37477520562,VivacellMTS,evp799@mail.ru
669391,Female,1956-08-28,6,37477569403,VivacellMTS,nls320@gmail.com
669394,Male,1995-02-21,1,37499069238,Beeline,ytu563@gmail.com
669396,Male,1989-12-09,1,37455425479,Ucom,kfi421@gmail.com
669401,Male,1972-09-24,1,37477367678,VivacellMTS,mmf162@mail.ru
669417,Female,1993-02-07,1,37477078177,VivacellMTS,zpy697@gmail.com
669443,Female,1961-01-27,11,37455670123,Ucom,soa827@gail.com
669444,Female,1992-06-08,10,37477996761,VivacellMTS,jes369@mail.ru
669473,Male,1995-05-14,1,37477782481,VivacellMTS,qmy718@gmail.com
669477,Female,1995-08-01,0,37477273474,VivacellMTS,uck362@mail.ru
669532,Male,1988-09-17,1,37499429449,Beeline,vvw786@mail.ru
669549,Male,1966-12-18,1,37455065176,Ucom,nse252@mail.ru
669562,Male,1994-09-16,1,37499315030,Beeline,bqz196@mail.ru
669601,Male,1987-03-29,4,37499710148,Beeline,gfh669@gmail.com
669623,Male,1979-08-19,11,37477274262,VivacellMTS,vjw739@gmail.com
669674,Female,1996-06-20,7,37477674032,VivacellMTS,kdw684@mail.ru
669694,Male,1996-05-11,1,37455779240,Ucom,bka692@bk.ru
669779,Male,1999-11-26,1,37499593761,Beeline,epq968@mail.ru
669828,Female,1983-01-01,6,37477492694,VivacellMTS,jut256@gmail.com
669835,Female,1989-09-19,1,37477651024,VivacellMTS,qcz866@mail.ru
669893,Female,1994-06-29,10,37477882316,VivacellMTS,otr779@mail.ru
669969,Male,1981-10-09,1,37499327230,Beeline,asz396@mail.ru
669994,Male,1998-11-23,0,37477737643,VivacellMTS,jlt770@gmail.com
670004,Female,1972-12-14,0,37477539668,VivacellMTS,pgx733@mail.ru
670014,Male,1994-06-10,1,37477629101,VivacellMTS,jwk675@icloud.com
670038,Female,1960-12-15,1,37499680010,Beeline,rhe138@icloud.com
670039,Male,1995-06-29,0,37477598777,VivacellMTS,pki957@mail.ru
670049,Male,2000-06-11,10,37499458343,Beeline,nsy721@gmail.com
670197,Male,1995-04-26,1,37455342212,Ucom,ool597@gmail.com
670231,Male,1999-01-21,11,37477900331,VivacellMTS,lto465@internet.ru
670232,Female,1992-05-06,10,37477576860,VivacellMTS,zai961@gmail.com
670326,Male,1987-06-06,1,37477233924,VivacellMTS,gfm129@mail.ru
670334,Male,1999-03-04,2,37477489178,VivacellMTS,gqc413@gmail.com
670363,Male,2000-01-09,5,37455517198,Ucom,kmu156@mail.ru
670380,Female,2000-02-13,1,37477042737,VivacellMTS,bdo844@bk.ru
670386,Male,1993-10-15,0,37477125457,VivacellMTS,bbe898@gmail.com
670424,Male,2000-05-11,0,37477209583,VivacellMTS,xyv722@gmail.com
670426,Female,1978-05-05,1,37455813208,Ucom,zmu893@bk.ru
670440,Male,1988-10-16,10,37477353762,VivacellMTS,ttt787@bk.ru
670464,Male,1987-06-12,4,37499619009,Beeline,usp194@list.ru
670498,Male,1974-09-21,0,37477878100,VivacellMTS,pto154@internet.ru
670539,Female,1983-07-17,0,37477968827,VivacellMTS,cin998@mail.ru
670560,Female,1984-01-18,1,37499902598,Beeline,evf107@mail.ru
670574,Male,1990-11-07,1,37499260294,Beeline,alr829@mail.ru
670629,Male,1992-06-10,1,37499176307,Beeline,usb494@yahoo.com
670656,Female,1985-09-06,4,37477300632,VivacellMTS,wfq716@gmail.com
670726,Male,1989-01-05,1,37499528313,Beeline,juw835@mail.ru
670807,Male,1985-07-04,1,37499033817,Beeline,stw348@gmail.com
670825,Male,1971-10-15,10,37499580190,Beeline,omp556@mail.ru
670880,Female,1996-05-01,1,37455049394,Ucom,thi121@mail.ru
670881,Female,1993-09-11,1,37477677803,VivacellMTS,vgr223@mail.ru
670942,Female,1996-05-25,1,37455869045,Ucom,snx868@yahoo.com
671039,Male,1956-02-10,1,37499459913,Beeline,yuc742@bk.ru
671048,Male,1997-02-17,0,37477571482,VivacellMTS,cgt537@bk.ru
671049,Male,1993-01-16,1,37499331654,Beeline,noy497@gmail.com
671050,Male,1998-05-19,11,37499357423,Beeline,bah630@icloud.com
671058,Female,1976-10-31,1,37455654031,Ucom,tfb377@mail.ru
671061,Female,1993-07-09,3,37477993833,VivacellMTS,dqg556@mail.ru
671082,Female,2000-10-08,0,37477498267,VivacellMTS,rln819@gmail.com
671083,Male,1988-12-25,1,37455222177,Ucom,pds888@gmail.com
671095,Male,1999-04-12,1,37477872159,VivacellMTS,uub554@gmail.com
671121,Female,1996-03-01,4,37455323747,Ucom,hee763@mail.ru
671136,Female,1971-10-15,1,37477253968,VivacellMTS,xtz959@mail.ru
671185,Female,1994-11-04,10,37455221391,Ucom,vxf693@gmail.com
671186,Male,1989-09-21,1,37477656715,VivacellMTS,fwv973@gmail.com
671218,Female,1998-02-02,10,37477659176,VivacellMTS,mhk392@mail.ru
671222,Female,1995-11-11,1,37477278489,VivacellMTS,srf791@mail.ru
671277,Female,1990-02-02,1,37477193392,VivacellMTS,ijm757@bk.ru
671310,Female,1986-09-08,8,37477435875,VivacellMTS,vvu998@mail.ru
671321,Male,1995-12-21,1,37477437185,VivacellMTS,gcf593@mail.ru
671322,Male,1999-06-22,1,37499045507,Beeline,saj797@gmail.com
671333,Female,1984-01-21,0,37477333429,VivacellMTS,gnz480@list.ru
671336,Male,1985-06-26,1,37455130891,Ucom,nyo281@mail.ru
671350,Female,1985-02-07,1,37499862265,Beeline,zwx100@mail.ru
671388,Male,1999-06-08,0,37477988846,VivacellMTS,cjw711@gmail.com
671391,Male,1996-12-24,1,37477251367,VivacellMTS,scw805@gmail.com
671419,Male,1998-12-02,3,37477307945,VivacellMTS,jvj438@mail.ru
671474,Female,1993-08-19,6,37477603834,VivacellMTS,ogv857@bk.ru
671503,Male,1995-05-01,1,37477718875,VivacellMTS,iap544@mail.ru
671528,Male,1995-03-04,7,37455129685,Ucom,weh833@mail.ru
671556,Male,2000-03-16,11,37477182224,VivacellMTS,vco895@bk.ru
671579,Female,1961-07-29,11,37477008974,VivacellMTS,spz949@mail.ru
671589,Female,1974-06-07,0,37477402223,VivacellMTS,uud584@mail.ru
671615,Female,1973-01-03,1,37499536409,Beeline,yxx975@list.ru
671620,Female,1986-04-03,1,37455223380,Ucom,hih315@gmail.com
671645,Male,1990-01-23,0,37477813256,VivacellMTS,ezw172@list.ru
671696,Male,1963-09-20,9,37499039065,Beeline,vms454@mail.ru
671772,Female,1990-01-01,2,37499804115,Beeline,hfv863@mail.ru
671792,Female,1995-04-25,0,37477168147,VivacellMTS,wrv719@gmail.com
671871,Female,1992-02-03,3,37477416133,VivacellMTS,zjw227@mail.ru
671879,Female,1957-10-23,3,37477150560,VivacellMTS,hhd142@mail.ru
671884,Male,1995-01-18,1,37499674513,Beeline,gcu537@mail.ru
671897,Male,1998-11-06,1,37477644023,VivacellMTS,jmn559@bk.ru
671991,Male,1998-12-15,11,37477860048,VivacellMTS,pwp874@mail.ru
672019,Female,1986-11-11,10,37477243162,VivacellMTS,rrs801@mail.ru
672030,Male,2000-03-06,1,37477015977,VivacellMTS,uvk456@mail.ru
672100,Female,1971-11-11,11,37477043695,VivacellMTS,dvf648@gmail.com
672117,Female,1972-11-06,3,37455585527,Ucom,xmz135@bk.ru
672123,Male,1978-02-02,1,37455325361,Ucom,kfc944@gmail.com
672131,Female,1958-09-29,0,37477311578,VivacellMTS,ufa983@gmail.com
672132,Male,1999-10-06,1,37477131370,VivacellMTS,qnp223@mail.ru
672133,Male,1978-05-04,1,37499708174,Beeline,wed800@internet.ru
672136,Male,2000-08-16,10,37455074508,Ucom,dqg630@mail.ru
672142,Female,1998-07-23,0,37477291857,VivacellMTS,vog469@gmail.com
672143,Male,1998-07-13,3,37499626861,Beeline,rik740@gmail.com
672196,Male,1996-09-07,1,37477975801,VivacellMTS,ctf355@gmail.com
672244,Male,1987-10-13,0,37477056822,VivacellMTS,lju991@gmail.com
672253,Male,1983-03-21,8,37477593795,VivacellMTS,etf123@mayil.com
672298,Female,1984-09-03,1,37499458182,Beeline,nuk823@gmail.com
672310,Female,1981-05-03,0,37499679526,Beeline,zkb594@gmail.com
672389,Female,1988-10-08,6,37477906162,VivacellMTS,abn364@gmail.com
672414,Female,1977-06-12,1,37477294085,VivacellMTS,djq378@mail.ru
672421,Male,1986-12-01,0,37477480577,VivacellMTS,elt497@gmail.com
672427,Female,1976-11-25,0,37477015636,VivacellMTS,atm544@internet.ru
672446,Female,1979-05-25,7,37477392547,VivacellMTS,rdz341@mail.ru
672459,Female,1995-09-19,1,37477513087,VivacellMTS,yqs306@gmail.com
672473,Male,1989-01-06,1,37499145022,Beeline,wxd149@gmail.com
672474,Male,1985-07-27,6,37477481544,VivacellMTS,ajt772@gmail.com
672614,Female,1995-01-30,10,37477042578,VivacellMTS,pjo485@mail.ru
672635,Male,1981-08-07,1,37499517638,Beeline,scj222@gmail.com
672650,Female,1974-09-10,1,37477044776,VivacellMTS,miw604@mail.ru
672653,Male,1975-01-27,0,37477473102,VivacellMTS,mkg192@bk.ru
672670,Male,1997-02-14,3,37477330644,VivacellMTS,rol842@mail.ru
672691,Male,1992-09-06,0,37477346179,VivacellMTS,qyh419@mail.ru
672745,Male,1981-01-12,6,37477745723,VivacellMTS,zdo422@gmail.com
672746,Female,2000-07-29,0,37477647797,VivacellMTS,qim878@mail.ru
672758,Female,1992-10-27,1,37477775429,VivacellMTS,krv228@mail.ru
672775,Male,1997-01-06,2,37477402451,VivacellMTS,hwl603@mail.ru
672809,Female,1974-08-07,3,37477517272,VivacellMTS,chx872@schools.am
672825,Female,1992-09-14,7,37477078223,VivacellMTS,xuv603@gmail.com
672920,Female,1991-01-19,4,37499332140,Beeline,flz991@mail.ru
672941,Female,1978-11-02,1,37477480943,VivacellMTS,npb617@mail.ru
672945,Male,2000-05-10,3,37477594571,VivacellMTS,dyc544@gmail.com
672994,Male,1991-08-10,1,37499434233,Beeline,ynt901@gmail.com
673019,Female,1979-02-13,0,37477838647,VivacellMTS,zcm394@mail.ru
673020,Male,1987-01-07,6,37455354364,Ucom,lgn199@gmail.com
673061,Female,1993-04-28,3,37477048543,VivacellMTS,wuk123@gmail.com
673135,Male,1999-11-18,1,37477018536,VivacellMTS,cvm717@inbox.ru
673142,Male,1994-04-09,1,37455924322,Ucom,bvl778@gmail.com
673168,Male,1991-06-27,1,37455135095,Ucom,wjg377@mail.ru
673171,Male,1990-10-17,1,37477968410,VivacellMTS,yls496@mail.ru
673201,Male,1990-02-24,0,37499966458,Beeline,qbj978@mail.ru
673211,Female,2000-05-01,3,37477038763,VivacellMTS,qcw607@mail.ru
673216,Female,1978-05-22,0,37477195607,VivacellMTS,jyt791@aspu.am
673225,Female,1978-02-15,1,37477958715,VivacellMTS,pta269@mail.ru
673232,Male,1980-11-17,1,37477589594,VivacellMTS,jlh835@gmail.com
673328,Female,1995-11-03,6,37477596196,VivacellMTS,vky368@gmail.com
